RowID,Category,Confidence,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Key_Match_Evidence,Filter_Reason,is_exact_ean_strict,title_match
1289,FILTERED,40,5055441423180,nan,B0BQMNWSL6,DEKTON HEAVY DUTY BUNGEE CORD 52INCHX10MM,"Bungee Cords With Hooks, Heavy Duty Outdoor Elastic Bungee Strapsï¼ŒNo odour Industrial Grade bungee rope For Securing Tarps, Luggage, Tents, Bikes or garden tidying 24inch 4Pcs (Black)",1.212,7.64,1.39666666666666,0.008952991452991438,800,1.0,4.0,4.0,-2.23933333333334,BUNDLE (4x) - LOSS,-,Unprofitable: Adj Profit=£-2.24,False,0.26548672566371684
1290,NEEDS_VERIFICATION,56,5024418425397,718245044535,B08QMR86QM,YOGA ORNAMENT IN BAG 6CM,Yoga Gift for Yoga Instructor Yoga Accessories Women Funny Meditation Gifts Zen Gifts Let That Go Makeup Bag Cosmetic Bag Pouch Tote Bag Travel Bag for Birthday Christmas Gifts,1.308,6.99,1.465,0.00893292682926829,200,1.0,1.0,1.0,1.465,1:1 Match,Product: bag,Confirm brand on packaging,False,0.21
1291,FILTERED,40,5024418437710,761644597485,B09P8DW7CZ,SIL RAINBOW CRAFT STICKS 60PC,"OWLKELA 300PCS Mini Coloured Lollipop Sticks 2.5 inch, Wood Lolly Craft Sticks, Lolly Sticks for Home and School Crafts, Popsicle Sticks, Ideal for Arts and Handwork",1.008,6.59,1.24166666666666,0.00893285371702638,500,1.0,300.0,300.0,-300.1503333333333,BUNDLE (300x) - LOSS,-,Unprofitable: Adj Profit=£-300.15,False,0.2268041237113402
1292,EXCLUDED,30,5029594669115,7821904578845,B07RBL8R2W,ROLSON GROUND/WALL CHAIN ANCHOR,Hardened Flip Up/Down Steel Ground Wall Chain Anchor Motorbike Lock (4 Bolts) Security Locking Point for Motorcycle Bike Bicycle,5.808,18.95,4.80166666666666,0.00890847247990105,200,1.0,1.0,1.0,4.80166666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.33962264150943394
1293,NEEDS_VERIFICATION,58,5013478137586,769891035477,B08V1L5YTS,KINGFISHER 3PK SMALL VACUUM BAGS VBS,"Vacuum Storage Bags,10 Small Space Saver Sealer Bags, Vacuum Bags for Clothes, Pillows, Comforters, Blankets, Beddings",2.988,12.99,2.705,0.00889802631578948,300,3.0,1.0,0.3333333333333333,4.697,SPLIT (1/3) - OK,Product: bag,Confirm brand on packaging,False,0.2987012987012987
1294,EXCLUDED,30,5025301611996,nan,B07Q9T61DD,BLACK + DECKER BATHROOM SCALE WHITE,"Salter Max Digital Bathroom Scale â€“ Supersize LCD Display, 250 kg Capacity, Large Platform, Easy Read, Carpet Feet & Batteries Included, Kg/lbs, Instant Readings, Weight Measurements, White",6.92399999999999,20.24,5.60666666666666,0.00887130801687764,400,1.0,1.0,1.0,5.60666666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.22123893805309736
1295,EXCLUDED,30,5037241271970,725320237928,B0946Z7NW9,SKULL ORNAMENTS ROGUES 9CM,"Sugar Skull Figurines, Lovely Resin Crafts Sugar Skull Couple Statue Decor, Resin Skeleton Couple Figurine Gothic Tabletop Ornaments for Mother's Day and Valentine Home Decoration",2.544,11.89,2.36833333333333,0.00887016229712859,100,1.0,1.0,1.0,2.36833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2146341463414634
1296,HIGHLY_LIKELY_EXCLUDED,60,5060357994426,5060357992217,B07GZGXQYG,SUPERIOR FOIL 5 CONTAINERS & LID 4.5LTR,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",3.492,14.79,3.06499999999999,0.008858381502890169,200,1.0,5.0,5.0,-10.90300000000001,BUNDLE (5x) - LOSS,Product: container,Match confirmed but unprofitable: Adj Profit=£-10.90,False,0.2920353982300885
1297,HIGHLY_LIKELY_EXCLUDED,60,5030481930683,5065010529182,B0B4B7W99Q,PPS FOIL 2 GASTRO CONTAINERS RECTANGULAR,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (20)",2.244,11.92,2.14333333333333,0.00885674931129477,200,1.0,9.0,9.0,-15.80866666666667,BUNDLE (9x) - LOSS,Product: container,Match confirmed but unprofitable: Adj Profit=£-15.81,False,0.3132530120481928
1298,FILTERED,40,5050375114838,7613032717636,B003QXN334,MUNCH CRUNCH DELICIOUS DENTAL STICK 180g,"Bakers Dental Delicious Medium Dog Chews Chicken 200g, Pack of 6",1.212,9.54,1.37999999999999,0.008846153846153839,400,1.0,6.0,6.0,-4.6800000000000095,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-4.68,False,0.40384615384615385
1299,FILTERED,40,742288760169,5065002811202,B0BHDPLN6M,CONCORD SHOT GLASS GIFT SET 50ML 6PCE,"Flow Barware Shot Glasses | Coloured Heavy Base Shot Glass Set of 6 | 50ml Stackable Coloured Shot Glass Set for Vodka, Tequila, Whisky Shots | Multicoloured Shooter Sets",2.556,11.95,2.35833333333333,0.00879975124378109,200,1.0,6.0,6.0,-10.42166666666667,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-10.42,False,0.2318840579710145
1300,EXCLUDED,30,5052516216609,nan,B08Z3XXTZ5,SPIKEY METALLIC RUBBER BALL DOG TOY 3COL,"petizer 3-PACK Squeaky Dog Ball Toys ï¼ŒDogs Chew Spiky Ball ï¼Œ Floatable Dog Pool toy,Toss Fetch Toys for Puppy Rubber TPR, Teeth Cleaning for Small and Medium",1.572,8.99,1.63166666666666,0.00877240143369176,400,1.0,1.0,1.0,1.63166666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.23880597014925373
1301,EXCLUDED,30,5010559180585,5060801700023,B08BYZ98K4,DRAPER COMFORT MASK,Face Masks - Breathable Face Masks with Filter - Cotton Face Mask â€“Reusable Face Mask with Adjustable Ear Straps and Nose Wire â€“ with Valve and Replaceable filters,3.348,11.99,2.92166666666666,0.00874750499001996,700,1.0,1.0,1.0,2.92166666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.07526881720430108
1302,NEEDS_VERIFICATION,56,26102944257,779880162763,B08MJ8HT82,DIWALI SALAD BOWL 21CM,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",4.368,15.99,3.665,0.00874701670644391,100,1.0,1.0,1.0,3.665,1:1 Match,Product: bowl,Confirm brand on packaging,False,0.21656050955414013
1303,FILTERED,40,6920230810634,8425402604199,B0DHQDTHLH,KNIFE GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",3.888,14.99,3.31166666666666,0.00873790677220756,300,6.0,24.0,4.0,-8.35233333333334,BUNDLE (4x) - LOSS,-,Unprofitable: Adj Profit=£-8.35,False,0.0365296803652968
1304,FILTERED,40,5055441407548,611553066995,B084Z243KS,DEKTON CHISEL SET 4PC,Libraton Wood Chisel Set - 4PCs Professional Carpenter Chisels for Woodworking With Wooden Handle,10.08,27.99,7.77499999999999,0.00868715083798882,100,1.0,4.0,4.0,-22.46500000000001,BUNDLE (4x) - LOSS,-,Unprofitable: Adj Profit=£-22.47,False,0.3050847457627119
1305,FILTERED,40,5013478557896,nan,B0B4B6Y517,KINGFISHER FOIL TRAY 2 TRAYS ROASTING,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",0.972,6.99,1.18124999999999,0.00868566176470588,200,1.0,9.0,9.0,-6.59475000000001,BUNDLE (9x) - LOSS,-,Unprofitable: Adj Profit=£-6.59,False,0.3312883435582822
1306,EXCLUDED,30,5056295705965,nan,B0DT6Q4NJT,CASA & CASA DUSTPAN & BRUSH SET METAL GREY/RED,"Rechargeable USB Desk Fan with Digital Display, 5-Speed Ultra Quiet Table Fan, 90Â° Manual Tilt & Hangable Fan for Bedroom, Kitchen, Camping, Officeï¼ŒLiving Room",5.892,19.99,4.73833333333333,0.008678266178266171,100,1.0,1.0,1.0,4.73833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.17307692307692307
1307,EXCLUDED,30,3838952025485,619660485593,B082B6TRBV,PALOMA 100 APPLE GREEN SERVIETTES,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",1.104,8.25,1.275,0.0086734693877551,300,1.0,1.0,1.0,1.275,1:1 Match,Weak evidence,Insufficient match evidence,False,0.25196850393700787
1308,HIGHLY_LIKELY_EXCLUDED,60,5056239433404,5000359110608,B006ZBFLNO,STORAGE HOOKS UNIVERSAL TWIN PK,"Universal Heavy Duty Garage Storage Hooks Set, 30kg Load Capacity per Hook (6 Pack)",1.476,8.5,1.54333333333333,0.00867041198501872,400,1.0,6.0,6.0,-5.83666666666667,BUNDLE (6x) - LOSS,Product: hook,Match confirmed but unprofitable: Adj Profit=£-5.84,False,0.3684210526315789
1309,NEEDS_VERIFICATION,63,5050565706010,792276609260,B0BTGM58S5,B&CO AIR FRYER HEAT RESISTANT FOOD GRIP,"Silicone Oven Mitts for Air Fryer, 1 Pair Thicken Mini Oven Gloves Heat Resistant for BBQ,Cooking,Baking",1.308,6.99,1.415,0.0086280487804878,400,1.0,1.0,1.0,1.415,1:1 Match,-,Verify match: moderate title similarity,False,0.46153846153846156
1310,EXCLUDED,30,5056283871146,6009999068989,B0BSMPFTTZ,PLASTIC MAKEUP STORAGE HOLDER,"Makeup Organiser Cosmetic Storage Box, Make up Organizer Dressing Table Plastic Cosmetics Holder with Drawer - Large Countertop Vanity Cosmetic Stand Containers for Beauty Skincare Jewellery, White",2.76,12.99,2.445,0.008578947368421061,200,1.0,1.0,1.0,2.445,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18584070796460178
1311,HIGHLY_LIKELY_EXCLUDED,60,5025301627607,619191841400,B08CDLLT35,ANIKA FLOATING SHELF WHITE GLOSS 60CM,"STOREMIC Floating Shelves, White Shelves with Length 60cm, Set of 2 Wall Shelves, Easy to Install Decorative Shelf with Large Storage for Bedroom, Bathroom, Home Office, Living Room",9.408,29.99,7.16166666666666,0.00853595550258243,200,1.0,2.0,2.0,-2.2463333333333395,BUNDLE (2x) - LOSS,Product: shelf,Match confirmed but unprofitable: Adj Profit=£-2.25,False,0.25688073394495414
1312,EXCLUDED,30,5056295706467,nan,B0CJ2B3GDQ,BLUE CANYON SANTORINI TPR TOILET BRUSH SILVER,KDD Headset Stand with 9 Light Modes - Gaming Controller Holder for Desk - Rotatable Headphone Stand & Detachable Controller Hook for Gamer Gaming PC Xbox ONE PS5 Earphone Accessoriesï¼ˆBlack,8.328,22.99,6.38458333333333,0.00852414330218068,600,1.0,1.0,1.0,6.38458333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.1271186440677966
1313,NEEDS_VERIFICATION,56,5053249260402,7426891924257,B07DCV4CJ2,QUEEN OF CAKES CUPCAKE MINI MUFFIN 200,Cake Factory Mini Baking Cupcake & Muffin Liners Paper Cups 200 Liner Cases for Birthday Party Wedding Home Party Themed Event Charity and Special Occasions 2X Pastel Packets,1.008,5.99,1.18166666666666,0.008501199040767382,400,1.0,1.0,1.0,1.18166666666666,1:1 Match,Product: cup,Confirm brand on packaging,False,0.22641509433962265
1314,EXCLUDED,30,742288764334,nan,B0DMVC9WHC,MILKPAN NONSTICK INDUCTION BASE 15CM,Wellhouse 16cm Nonstick Saucepan with Lid Induction Small Granite Saucepan Saute Pan Sauce Pot Small Cooking Pot for Electric Gas & Induction Hobs,4.836,16.99,3.88833333333333,0.008489810771470159,50,1.0,1.0,1.0,3.88833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.27472527472527475
1315,NEEDS_VERIFICATION,58,5060108297097,nan,B0DT4DFMS5,GROOV-E WIRED HEADPHONES,groov e Rhythm Wireless Headphones - Active Noise Cancelling Headphones with 32Hrs of Audio Playback - Bluetooth & 3.5mm Audio Jack - Black,6.984,19.99,5.37958333333333,0.008445185766614328,100,1.0,1.0,1.0,5.37958333333333,1:1 Match,Product: wire,Confirm brand on packaging,False,0.26993865030674846
1316,NEEDS_VERIFICATION,58,5050565755186,762673016459,B08DJ3B3B9,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,1.008,5.99,1.17166666666666,0.008429256594724219,300,1.0,1.0,1.0,1.17166666666666,1:1 Match,Product: nail,Confirm brand on packaging,False,0.28426395939086296
1317,EXCLUDED,30,8694064015869,5052775260313,B07DYNKXVS,HOBBY CLASSY CLEANER BASKET TRANSPARENT,lakeland Deep Multipurpose Cleaning Caddy White â€“ Tall Sides Prevent Items Falling Out Wipe-Clean,2.508,13.89,2.225,0.0084280303030303,400,1.0,1.0,1.0,2.225,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2463768115942029
1318,EXCLUDED,30,8694064001701,5056474908569,B09XVBT55V,HOBBY PEDAL BIN 5.5LTR NO.1 ASSORTED COLOURS,5L Slim Pedal Bin Square Toilet Brush Holder Bathroom Set Rectangular Removable Bucket Trash Recycling Bin (Black 5 L Bin Only),4.668,14.95,3.73958333333333,0.00842248498498498,50,1.0,1.0,1.0,3.73958333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.21052631578947367
1319,EXCLUDED,30,6933890357883,5060091196971,B09TZ978Z7,GLASS MUG DELI 270ML ZB229 6PK,Glass Coffee Mugs Set of 6 Heat Resistant Glass Cups with Handles for Hot Drinks Stylish Latte Glasses Cappuccino Cups Tea Cups Coffee Glasses & Hot Chocolate Station Use (270ml),4.62,18.98,3.69666666666666,0.00840151515151515,100,6.0,6.0,1.0,3.69666666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.18269230769230768
1320,NEEDS_VERIFICATION,60,5033298010906,713153939430,B076HV7FNH,ESSENTIAL PLASTIC SERVING TRAY CLEAR REUSABLE 36 X 24 CMS,"MATANA 6 Large Rectangular Serving Platters, 32x24cm - Clear Plastic Trays for Food Serving, Catering, Parties, Weddings, Birthdays - Sturdy & Reusable Snack, Sandwich, & Buffet Trays",1.644,9.89,1.61166666666666,0.00839409722222222,300,24.0,1.0,0.041666666666666664,3.18716666666666,SPLIT (1/24) - OK,-,Verify match: moderate title similarity,False,0.35833333333333334
1321,EXCLUDED,30,5022245104041,nan,B0CQRR8NLX,EXTRA SELECT COMPLETE TURTLE & TERRAPIN FOOD 60G,"King British â€“ Turtle & Terrapin Complete Food â€“ 200g Tub â€“ Rich in Vitamins & Minerals Natural Ingredients â€“ Contains a Variety of Shrimp, Gammarus & Krill",3.888,13.24,3.17833333333333,0.008386103781882141,800,1.0,1.0,1.0,3.17833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2641509433962264
1322,NEEDS_VERIFICATION,61,5019923099164,nan,B01N8TVC3A,SECURIT LITERAL ARROW SIGN RIGID PLASTIC (FULLY RECYCLABLE) 150X150MM,V Safety Glow In The Dark Fire Exit Arrow Down Sign - 450mm x 150mm - Rigid Plastic,2.136,9.45,1.95374999999999,0.008385193133047199,50,1.0,1.0,1.0,1.95374999999999,1:1 Match,-,Verify match: moderate title similarity,False,0.39473684210526316
1323,EXCLUDED,30,8007815262496,749789828732,B07VPVS9CM,RCR CRYSTAL MIXOLOGY WHISKY GLASS SET ASSORTED 340ML 4 PIECES,"KANARS Whiskey Glasses Set, No-Lead Crystal Whisky Glass 320 ml for Whisky, Cocktail, Martini, Bourbon, Tequila, 4-Piece, Unique Stylish Gift Box",11.424,33.99,8.435,0.00837636544190665,50,4.0,1.0,0.25,17.003,SPLIT (1/4) - OK,Weak evidence,Insufficient match evidence,False,0.3300970873786408
1324,EXCLUDED,30,8699118010005,nan,B0DXQ56JTB,ALUMINIUM OVEN TRAY 36CM,"Scoville Xtra 36cm Roasting Tray, Non Stick Roasting Tray for Oven, NEVERSTICK Coated, Oven Safe Up To 260Â°C, Easy to Clean, Perfect for Vegetables & Meats, Dishwasher Safe, Toughened Aluminium, Black",5.172,16.0,4.06333333333333,0.00836076817558299,50,1.0,1.0,1.0,4.06333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.044444444444444446
1325,EXCLUDED,30,5056295710631,nan,B0085L24RS,CASA & CASA ELECTRONIC KITCHEN SCALE CUP CAKE,"Duronic Digital Kitchen Scale KS5000 Electronic Kitchen Scales with Bowl and Large Display 5kg Capacity Weighing Scales - Ideal Food Measurement, Baking scales, Pet Food, and parcel scales.",7.02,19.99,5.34958333333333,0.00835872395833333,400,1.0,1.0,1.0,5.34958333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.29914529914529914
1326,NEEDS_VERIFICATION,56,5055441451480,nan,B09YPZDHKJ,DEKTON RIGHT ANGLE BRACKET 12PCS,"Angle Brackets 15PCS, L Bracket 30 x 30 x 38 x 1.2 mm, Stainless Steel Sleeper Brackets with 90 Screws, Heavy Duty Right Angle Corner Bracket for Wood, Metal Corner Braces for Fixing Timber",1.68,8.49,1.62499999999999,0.00833333333333333,100,12.0,15.0,1.25,1.20499999999999,BUNDLE (1x) - OK,Product: rack,Confirm brand on packaging,False,0.22624434389140272
1327,FILTERED,40,5019311937351,704888379288,B07G3G3R74,SET OF 4 ESPRESSO SPOONS,"Q&A 12 Pieces 4"" Stainless Steel Mini Coffee Spoons Demitasse Espresso Spoons",2.676,9.99,2.315,0.0083273381294964,50,4.0,12.0,3.0,-3.0370000000000004,BUNDLE (3x) - LOSS,-,Unprofitable: Adj Profit=£-3.04,False,0.3564356435643564
1328,EXCLUDED,30,5030481990472,619660485593,B082B6TRBV,PPS 2PLY 30 NAPKINS CHAMPAGNE 40x40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",1.14,8.25,1.245,0.0083,300,1.0,1.0,1.0,1.245,1:1 Match,Weak evidence,Insufficient match evidence,False,0.3053435114503817
1329,EXCLUDED,30,5030481990502,619660485593,B082B6TRBV,PPS 2PLY 30 NAPKINS PINK 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",1.14,8.25,1.245,0.0083,300,1.0,1.0,1.0,1.245,1:1 Match,Weak evidence,Insufficient match evidence,False,0.31746031746031744
1330,FILTERED,40,5052516214841,5013919015053,B0CBV6YLN8,SMART CHOICE 7 LAMB & COD DOG TREAT,Wagg Mini Chops Lamb & Peas Dog Treats 125g (Pack of 7) - Oven Baked,1.752,9.86,1.66666666666666,0.00829187396351575,100,1.0,7.0,7.0,-8.84533333333334,BUNDLE (7x) - LOSS,-,Unprofitable: Adj Profit=£-8.85,False,0.44660194174757284
1331,NEEDS_VERIFICATION,56,5055319511254,886478626672,B0BXKRP8C9,RAPIDE EVERYDAY PAINT BRUSH 3 INCH,"Double Thick Chip Paint Brush, 3 inch / 75mm Wood Stain Brushes for Painting Walls and Fence Staining, Wooden Handle Masonry Paintbrush for Varnish, Paste, Gesso and Limewash",1.008,5.99,1.15166666666666,0.00828537170263789,200,1.0,1.0,1.0,1.15166666666666,1:1 Match,Product: brush,Confirm brand on packaging,False,0.21153846153846154
1332,EXCLUDED,30,5056239430038,nan,B0F32565LY,BIKE LOCK WIRE COATED WITH KEYS,"Cable Lock with 4-Digit Combination Lock, Cable Combination Padlocks with 130cm Retractable Cables, for Bike Luggage Helmet Ski Locks",1.008,5.99,1.15166666666666,0.00828537170263789,100,1.0,1.0,1.0,1.15166666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.3170731707317073
1333,HIGHLY_LIKELY_EXCLUDED,60,5056175913411,nan,B0BSCKNXMF,HEARTS CROWNS STARS HAIR CLIPS 3PK,KEYRI 24 Pcs Hair Clips Girls Hair Accessories Star Butterfly Crown Heart Shaped Barrettes Women Hairpins Sparkly Cute Clips for Girls Women Kids Fine Thick-Hair (24 Pieces),1.008,5.39,1.15166666666666,0.00828537170263788,100,3.0,24.0,8.0,-5.90433333333334,BUNDLE (8x) - LOSS,Product: clips,Match confirmed but unprofitable: Adj Profit=£-5.90,False,0.18357487922705315
1334,NEEDS_VERIFICATION,55,5055441450919,nan,B0DWFTT23P,DEKTON KEYCHAIN COB LIGHT,"Rechargeable Keychain Flashlights, High Lumens EDC Mini Flashlights, COB Keychain Work Light Flashlights 7 Light Modes, Bright Mini Keychain Light for Walking, Searching and Hiking",3.024,10.84,2.54333333333333,0.00828447339847991,100,1.0,1.0,1.0,2.54333333333333,1:1 Match,Product: light,Confirm brand on packaging,False,0.1951219512195122
1335,NEEDS_VERIFICATION,61,5012128584411,nan,B09HCS9QM2,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,1.008,6.99,1.15124999999999,0.00828237410071942,100,1.0,1.0,1.0,1.15124999999999,1:1 Match,-,Verify match: moderate title similarity,False,0.390625
1336,EXCLUDED,30,5024996833058,nan,B07K82YBGS,DAEWOO ADAPTOR UK TO CHINA  AUSTRALIA AND NEW ZEALAND,"2 x UK to Australia Travel Adapter, Plug for visitors from UK to Australia, China and New Zealand (Pack of 2)",1.008,6.99,1.15124999999999,0.00828237410071942,500,1.0,2.0,2.0,0.14324999999998989,BUNDLE (2x) - OK,Weak evidence,Insufficient match evidence,False,0.4074074074074074
1337,EXCLUDED,30,4894158063910,nan,B0FDKM6JTJ,FESTIVE MAGIC TREE WALL NET WHITE,"Migipaws Interactive Automatic Cat Teaser Wand Toy with Strong Suction Cup, 70cm Flexible Wire & DIY Bending Design, Rechargeable Cat Exercise Toy with Auto Timer for Indoor Cats",9.336,26.99,6.88166666666666,0.008261304521808718,100,1.0,1.0,1.0,6.88166666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.24644549763033174
1338,EXCLUDED,30,8711252924694,nan,B0CYT8VJSB,GARDEN GLASS POT CITRONELLA CANDLE 9CM,"ANGIX 4 x Citronella Candles in Glass Jar Holders Ideal for Mosquito, Fly Insect & Bugs Repellent Long-Lasting Outdoor Protection Candle Sets",1.944,8.99,1.78791666666666,0.00823924731182795,50,1.0,1.0,1.0,1.78791666666666,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2569832402234637
1339,NEEDS_VERIFICATION,54,6260348201604,713153940764,B07D97QJ9G,SHAKILA SIDE PLATE,"MATANA 25 Premium White Plastic Dessert Plates with Gold Rim (19cm / 7 Inch) â€“ Elegant & Reusable Side Plates for Weddings, Birthdays, Picnic, BBQ, Parties & Events",1.416,8.49,1.42499999999999,0.00823699421965317,300,1.0,1.0,1.0,1.42499999999999,1:1 Match,Product: plate,Confirm brand on packaging,False,0.16304347826086957
1340,EXCLUDED,30,5026180029995,790926199109,B0DTP9KJKT,APOLLO PP CHOPPING BOARD 35X25,"Toy Car Race Track Set with 4 High-Speed Slot Die-Cast Race Cars, 360Â°Loops, Turns and Crossover Racing Game Circular Overpass Track Gifts Birthday Toys for Boys Kids Girls Age 6 7 8-12",3.624,14.44,2.93333333333333,0.00821661998132586,50,1.0,1.0,1.0,2.93333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16666666666666666
